Serial_Number,Power,Flow,Volume,ReturnTemperature,FlowTemperature,MWH,DateTime,Minute,Hour,Day,Month,Year
71477358,18.0,1414.0,6555.1,53.46,65.17,62.08,2020-03-19 21:09:18,15,21,19,3,2020
80074580,0.8,1809.0,15846.2,56.91,57.26,68.78,2020-03-19 21:38:18,45,21,19,3,2020
71477358,2.3,634.0,6555.4,56.7,59.8,62.09,2020-03-19 21:39:17,45,21,19,3,2020
80074580,8.8,1812.0,15847.6,61.98,66.19,68.79,2020-03-19 22:23:19,30,22,19,3,2020
71477358,3.4,651.0,6556.4,60.59,65.19,62.1,2020-03-19 22:24:17,30,22,19,3,2020
80074580,13.6,1858.0,15848.6,56.29,62.44,68.8,2020-03-19 22:53:19,60,22,19,3,2020
80074580,6.5,1804.0,15849.9,59.39,62.51,68.8,2020-03-19 23:38:18,45,23,19,3,2020
71477358,2.8,689.0,6557.5,59.03,62.66,62.11,2020-03-19 23:39:17,45,23,19,3,2020
80074580,8.1,1862.0,15850.8,57.54,61.5,68.81,2020-03-20 00:08:18,15,0,20,3,2020
71477358,15.8,1495.0,6558.0,50.84,59.78,62.11,2020-03-20 00:09:17,15,0,20,3,2020
80074581,1.0,5933.0,23827.1,63.37,63.51,1.38,2020-03-20 00:19:45,30,0,20,3,2020
71477358,4.0,688.0,6558.3,58.03,63.15,62.11,2020-03-20 00:24:17,30,0,20,3,2020
80074580,10.5,1646.0,15852.2,59.82,65.32,68.81,2020-03-20 00:53:18,60,0,20,3,2020
71477358,3.9,701.0,6558.6,58.43,63.34,62.11,2020-03-20 00:54:17,60,0,20,3,2020
80074580,3.2,1715.0,15853.0,56.5,58.63,68.82,2020-03-20 01:23:19,30,1,20,3,2020
71477358,3.2,720.0,6559.0,54.19,58.17,62.11,2020-03-20 01:24:17,30,1,20,3,2020
80074580,0.8,1609.0,15854.2,57.66,58.19,68.82,2020-03-20 02:08:18,15,2,20,3,2020
71477358,15.5,1532.0,6559.8,52.29,59.3,62.12,2020-03-20 02:09:17,15,2,20,3,2020
80074580,6.7,1621.0,15855.1,62.19,65.61,68.83,2020-03-20 02:38:19,45,2,20,3,2020
71477358,5.7,754.0,6560.4,59.43,65.99,62.13,2020-03-20 02:39:17,45,2,20,3,2020
71477358,3.7,760.0,6560.8,53.63,58.2,62.13,2020-03-20 03:09:18,15,3,20,3,2020
80074581,0.1,6355.0,23845.3,65.78,65.68,1.39,2020-03-20 03:19:45,30,3,20,3,2020
80074580,6.8,1613.0,15857.0,57.73,61.55,68.83,2020-03-20 03:53:18,60,3,20,3,2020
71477358,4.2,763.0,6561.4,53.89,58.68,62.13,2020-03-20 03:54:17,60,3,20,3,2020
80074580,4.4,1661.0,15857.9,57.09,59.49,68.83,2020-03-20 04:23:18,30,4,20,3,2020
71477358,3.2,743.0,6562.0,56.05,59.87,62.14,2020-03-20 04:24:17,30,4,20,3,2020
80074580,10.1,1588.0,15858.3,59.61,64.94,68.84,2020-03-20 04:38:18,45,4,20,3,2020
71477358,5.1,741.0,6562.2,57.71,63.69,62.14,2020-03-20 04:39:17,45,4,20,3,2020
80074580,10.5,1686.0,15859.1,57.23,62.71,68.84,2020-03-20 05:08:18,15,5,20,3,2020
71477358,4.5,748.0,6562.8,56.77,62.04,62.15,2020-03-20 05:09:17,15,5,20,3,2020
80074580,9.9,1767.0,15860.4,59.08,64.14,68.84,2020-03-20 05:53:18,60,5,20,3,2020
71477358,10.6,1515.0,6563.6,56.67,62.87,62.15,2020-03-20 05:54:17,60,5,20,3,2020
80074580,9.0,1660.0,15861.3,57.8,62.67,68.85,2020-03-20 06:23:18,30,6,20,3,2020
71477358,4.0,730.0,6564.0,55.16,60.16,62.15,2020-03-20 06:24:17,30,6,20,3,2020
80074580,11.0,1839.0,15861.7,57.44,62.67,68.85,2020-03-20 06:38:18,45,6,20,3,2020
71477358,3.7,696.0,6564.2,57.98,62.71,62.15,2020-03-20 06:39:17,45,6,20,3,2020
80074580,16.4,1931.0,15863.0,53.36,61.39,68.85,2020-03-20 07:23:18,30,7,20,3,2020
71477358,12.2,1535.0,6564.9,53.2,60.23,62.16,2020-03-20 07:24:17,30,7,20,3,2020
80074580,12.1,1959.0,15864.0,59.66,65.11,68.86,2020-03-20 07:53:18,60,7,20,3,2020
71477358,8.0,1472.0,6566.0,59.72,64.52,62.17,2020-03-20 07:54:17,60,7,20,3,2020
71477358,28.7,2079.0,6566.8,53.47,63.98,62.18,2020-03-20 08:24:17,30,8,20,3,2020
80074580,10.7,1893.0,15865.5,60.39,65.13,68.87,2020-03-20 08:38:18,45,8,20,3,2020
71477358,14.9,1350.0,6567.3,55.34,65.11,62.18,2020-03-20 08:39:17,45,8,20,3,2020
71477358,7.2,718.0,6567.7,53.3,62.04,62.19,2020-03-20 09:09:17,15,9,20,3,2020
80074581,429497000.0,5811.0,23882.0,62.05,61.74,1.39,2020-03-20 09:34:44,45,9,20,3,2020
80074580,3.7,1836.0,15867.3,59.8,61.57,68.88,2020-03-20 09:38:18,45,9,20,3,2020
71477358,9.6,1529.0,6568.1,56.24,61.65,62.19,2020-03-20 09:39:16,45,9,20,3,2020
80074580,12.9,1853.0,15867.8,55.68,62.09,68.88,2020-03-20 09:53:18,60,9,20,3,2020
80074581,429497000.0,6082.0,23886.5,60.69,60.28,1.39,2020-03-20 10:19:44,30,10,20,3,2020
80074580,0.5,1722.0,15868.7,59.1,59.36,68.89,2020-03-20 10:23:18,30,10,20,3,2020
71477358,14.2,2111.0,6569.0,52.79,59.61,62.2,2020-03-20 10:24:17,30,10,20,3,2020
80074580,9.7,1728.0,15869.5,61.46,66.34,68.89,2020-03-20 10:53:18,60,10,20,3,2020
80074581,1.1,5916.0,23892.4,60.84,61.19,1.39,2020-03-20 11:19:44,30,11,20,3,2020
80074580,12.3,1761.0,15870.4,57.81,64.01,68.9,2020-03-20 11:23:17,30,11,20,3,2020
71477358,11.4,1434.0,6570.1,54.54,61.55,62.22,2020-03-20 11:24:16,30,11,20,3,2020
80074580,3.1,1806.0,15871.3,56.7,57.94,68.9,2020-03-20 11:53:18,60,11,20,3,2020
71477358,2.3,577.0,6570.6,56.44,60.09,62.22,2020-03-20 11:54:16,60,11,20,3,2020
80074580,9.7,1726.0,15871.7,58.23,63.24,68.9,2020-03-20 12:08:18,15,12,20,3,2020
80074580,9.9,1792.0,15872.6,57.8,62.43,68.9,2020-03-20 12:38:17,45,12,20,3,2020
71477358,6.9,1173.0,6571.2,55.68,61.06,62.23,2020-03-20 12:39:16,45,12,20,3,2020
80074580,13.1,1884.0,15874.0,54.66,60.9,68.91,2020-03-20 13:23:18,30,13,20,3,2020
71477358,4.1,547.0,6571.6,52.54,59.11,62.23,2020-03-20 13:24:17,30,13,20,3,2020
80074580,13.7,1904.0,15874.9,57.03,63.3,68.92,2020-03-20 13:53:18,60,13,20,3,2020
71477358,3.3,512.0,6571.9,56.61,62.69,62.23,2020-03-20 13:54:17,60,13,20,3,2020
80074580,12.2,1913.0,15876.4,60.13,65.69,68.93,2020-03-20 14:38:18,45,14,20,3,2020
71477358,3.4,515.0,6572.6,58.8,64.69,62.24,2020-03-20 14:39:17,45,14,20,3,2020
80074580,9.1,1918.0,15877.3,54.11,58.43,68.93,2020-03-20 15:08:18,15,15,20,3,2020
71477358,2.1,528.0,6573.1,54.54,58.16,62.25,2020-03-20 15:09:17,15,15,20,3,2020
80074580,10.8,1930.0,15878.3,61.33,66.08,68.94,2020-03-20 15:38:17,45,15,20,3,2020
71477358,4.0,539.0,6573.3,58.85,65.41,62.25,2020-03-20 15:39:16,45,15,20,3,2020
80074581,429497000.0,5664.0,23918.2,61.24,61.11,1.39,2020-03-20 15:49:44,60,15,20,3,2020
80074580,1.6,1918.0,15878.8,59.54,60.38,68.94,2020-03-20 15:53:17,60,15,20,3,2020
71477358,3.5,546.0,6573.6,53.67,59.27,62.25,2020-03-20 16:09:16,15,16,20,3,2020
80074580,13.1,1882.0,15879.7,59.19,65.34,68.94,2020-03-20 16:23:17,30,16,20,3,2020
71477358,3.5,507.0,6573.9,57.96,64.11,62.25,2020-03-20 16:39:16,45,16,20,3,2020
71477358,3.8,550.0,6574.0,54.45,60.58,62.25,2020-03-20 16:54:16,60,16,20,3,2020
80074580,13.5,1864.0,15881.6,58.31,64.31,68.95,2020-03-20 17:23:17,30,17,20,3,2020
71477358,3.0,520.0,6574.5,58.82,63.85,62.26,2020-03-20 17:24:16,30,17,20,3,2020
80074581,429497000.0,5846.0,23929.4,64.32,64.26,1.39,2020-03-20 17:49:44,60,17,20,3,2020
80074580,8.6,1863.0,15882.6,60.85,64.59,68.96,2020-03-20 17:53:18,60,17,20,3,2020
71477358,4.4,533.0,6574.8,56.95,64.18,62.26,2020-03-20 17:54:16,60,17,20,3,2020
80074580,4.8,1875.0,15883.0,57.15,59.76,68.96,2020-03-20 18:08:18,15,18,20,3,2020
80074580,15.0,2072.0,15884.0,55.73,62.08,68.97,2020-03-20 18:38:18,45,18,20,3,2020
71477358,68.4,2147.0,6575.6,35.0,62.03,62.27,2020-03-20 18:39:17,45,18,20,3,2020
80074580,13.1,2120.0,15885.1,60.02,65.34,68.97,2020-03-20 19:08:18,15,19,20,3,2020
71477358,20.0,2019.0,6576.5,56.64,65.09,62.29,2020-03-20 19:09:17,15,19,20,3,2020
80074581,0.0,5078.0,23938.5,62.63,62.64,1.39,2020-03-20 19:34:43,45,19,20,3,2020
80074580,10.1,2034.0,15886.1,58.36,62.76,68.98,2020-03-20 19:38:17,45,19,20,3,2020
71477358,2.9,575.0,6576.8,57.78,62.26,62.29,2020-03-20 19:39:16,45,19,20,3,2020
80074581,429497000.0,5212.0,23939.8,61.14,61.12,1.39,2020-03-20 19:49:44,60,19,20,3,2020
80074580,10.0,2034.0,15886.6,57.41,61.81,68.98,2020-03-20 19:53:17,60,19,20,3,2020
80074581,0.1,5612.0,23942.5,64.13,64.14,1.39,2020-03-20 20:19:44,30,20,20,3,2020
80074580,5.9,1978.0,15887.6,60.84,63.48,68.99,2020-03-20 20:23:17,30,20,20,3,2020
71477358,4.7,631.0,6577.2,57.28,64.0,62.29,2020-03-20 20:24:16,30,20,20,3,2020
80074580,11.7,1877.0,15888.5,57.29,62.86,68.99,2020-03-20 20:53:17,60,20,20,3,2020
71477358,2.9,564.0,6578.2,57.86,62.48,62.3,2020-03-20 20:54:16,60,20,20,3,2020
80074580,12.7,2015.0,15889.5,59.91,65.23,69.0,2020-03-20 21:23:17,30,21,20,3,2020
71477358,3.8,585.0,6578.5,59.28,64.99,62.31,2020-03-20 21:24:16,30,21,20,3,2020
80074581,0.1,6051.0,23950.7,63.8,63.82,1.39,2020-03-20 21:49:43,60,21,20,3,2020
80074580,6.8,1753.0,15890.5,61.15,64.58,69.0,2020-03-20 21:53:17,60,21,20,3,2020
71477358,3.8,588.0,6578.8,58.02,63.63,62.31,2020-03-20 21:54:16,60,21,20,3,2020
80074580,8.3,1856.0,15891.4,57.3,61.63,69.01,2020-03-20 22:23:17,30,22,20,3,2020
71477358,25.4,1414.0,6579.2,47.05,61.68,62.31,2020-03-20 22:24:16,30,22,20,3,2020
80074581,429497000.0,5701.0,23955.1,61.59,61.47,1.39,2020-03-20 22:34:43,45,22,20,3,2020
80074580,10.8,1858.0,15892.8,57.78,62.83,69.01,2020-03-20 23:08:17,15,23,20,3,2020
71477358,3.0,559.0,6580.0,57.24,62.12,62.32,2020-03-20 23:09:16,15,23,20,3,2020
80074580,6.3,1817.0,15893.7,58.81,61.73,69.02,2020-03-20 23:38:17,45,23,20,3,2020
71477358,8.8,1406.0,6581.0,56.35,61.4,62.33,2020-03-21 00:09:16,15,0,21,3,2020
80074580,7.6,1766.0,15895.1,58.57,62.41,69.02,2020-03-21 00:23:17,30,0,21,3,2020
71477358,2.8,565.0,6581.3,56.74,61.08,62.33,2020-03-21 00:24:16,30,0,21,3,2020
80074580,3.1,1639.0,15895.9,59.44,61.08,69.03,2020-03-21 00:53:17,60,0,21,3,2020
71477358,2.8,577.0,6581.6,56.3,60.6,62.34,2020-03-21 00:54:16,60,0,21,3,2020
80074580,6.9,1643.0,15897.2,59.27,63.07,69.03,2020-03-21 01:38:16,45,1,21,3,2020
71477358,17.2,1338.0,6582.1,52.91,63.17,62.34,2020-03-21 01:39:15,45,1,21,3,2020
80074580,4.3,1569.0,15898.0,58.25,60.81,69.03,2020-03-21 02:08:16,15,2,21,3,2020
71477358,2.6,541.0,6582.6,54.83,59.05,62.34,2020-03-21 02:09:15,15,2,21,3,2020
80074580,5.8,1578.0,15899.2,56.9,60.22,69.04,2020-03-21 02:53:16,60,2,21,3,2020
71477358,3.8,639.0,6583.1,52.91,57.72,62.35,2020-03-21 02:54:15,60,2,21,3,2020
71477358,7.0,1382.0,6583.9,58.02,62.36,62.36,2020-03-21 03:24:16,30,3,21,3,2020
71438771,1.4,646.0,4362.0,58.07,60.06,20.7,2020-03-21 03:40:59,45,3,21,3,2020
80074580,1.4,1548.0,15900.8,58.18,59.33,69.04,2020-03-21 03:53:16,60,3,21,3,2020
71477358,2.0,532.0,6584.2,55.94,59.38,62.36,2020-03-21 03:54:15,60,3,21,3,2020
80074581,0.7,6215.0,23988.2,60.59,60.65,1.4,2020-03-21 04:04:43,15,4,21,3,2020
71477358,2.6,534.0,6584.4,55.33,59.7,62.36,2020-03-21 04:09:15,15,4,21,3,2020
71438771,2.4,640.0,4362.5,57.22,60.69,20.71,2020-03-21 04:25:59,30,4,21,3,2020
80074580,4.3,1717.0,15902.0,59.18,61.4,69.05,2020-03-21 04:38:16,45,4,21,3,2020
71477358,21.6,1531.0,6584.7,48.34,61.91,62.36,2020-03-21 04:39:15,45,4,21,3,2020
71438771,3.1,665.0,4362.8,55.11,59.14,20.71,2020-03-21 04:55:59,60,4,21,3,2020
80074580,7.6,1642.0,15902.9,59.48,63.56,69.05,2020-03-21 05:08:16,15,5,21,3,2020
71477358,3.1,690.0,6585.4,57.86,61.91,62.37,2020-03-21 05:09:16,15,5,21,3,2020
71477358,2.4,546.0,6585.7,54.94,59.06,62.37,2020-03-21 05:39:15,45,5,21,3,2020
80074581,0.9,6071.0,23998.9,61.93,62.13,1.4,2020-03-21 05:49:43,60,5,21,3,2020
71477357,5.2,880.0,7669.9,54.19,59.45,42.39,2020-03-21 05:51:14,60,5,21,3,2020
80074580,8.8,1648.0,15904.1,58.52,63.28,69.05,2020-03-21 05:53:16,60,5,21,3,2020
71477358,5.9,676.0,6585.9,54.36,62.0,62.37,2020-03-21 05:54:15,60,5,21,3,2020
80074580,8.4,1891.0,15904.6,58.03,61.88,69.06,2020-03-21 06:08:16,15,6,21,3,2020
71477358,16.9,2268.0,6586.2,54.0,61.12,62.37,2020-03-21 06:09:15,15,6,21,3,2020
71477358,8.0,1514.0,6587.5,58.9,63.62,62.38,2020-03-21 06:39:15,45,6,21,3,2020
71477358,6.3,1482.0,6587.9,57.43,61.21,62.39,2020-03-21 06:54:15,60,6,21,3,2020
80074581,1.6,5562.0,24007.5,63.97,64.17,1.4,2020-03-21 07:19:43,30,7,21,3,2020
80074580,15.4,1882.0,15906.9,57.68,64.93,69.07,2020-03-21 07:23:16,30,7,21,3,2020
71477358,10.0,1464.0,6588.6,58.34,64.2,62.39,2020-03-21 07:24:15,30,7,21,3,2020
80074580,15.6,1956.0,15908.3,58.37,65.27,69.07,2020-03-21 08:08:16,15,8,21,3,2020
71477358,13.6,2161.0,6590.0,58.8,64.19,62.4,2020-03-21 08:09:16,15,8,21,3,2020
80074580,9.4,1815.0,15909.3,58.49,62.92,69.08,2020-03-21 08:38:17,45,8,21,3,2020
71477358,4.5,571.0,6590.7,55.12,61.8,62.4,2020-03-21 08:39:16,45,8,21,3,2020
71477358,4.8,564.0,6590.8,55.54,62.95,62.4,2020-03-21 08:54:16,60,8,21,3,2020
80074581,1.8,5718.0,24018.9,62.72,62.99,1.4,2020-03-21 09:19:43,30,9,21,3,2020
80074580,15.6,1857.0,15910.6,55.85,63.5,69.09,2020-03-21 09:23:17,30,9,21,3,2020
71477358,37.4,1518.0,6591.3,42.31,62.86,62.41,2020-03-21 09:24:16,30,9,21,3,2020
71477358,14.2,1666.0,6592.0,55.14,62.52,62.42,2020-03-21 09:54:15,60,9,21,3,2020
80074580,10.4,1955.0,15912.0,58.48,63.02,69.09,2020-03-21 10:08:16,15,10,21,3,2020
71477358,10.9,1525.0,6592.6,56.13,62.44,62.43,2020-03-21 10:09:15,15,10,21,3,2020
80074581,0.8,5493.0,24026.0,63.41,63.54,1.4,2020-03-21 10:34:43,45,10,21,3,2020
71477358,4.9,728.0,6593.4,57.63,63.47,62.43,2020-03-21 10:39:15,45,10,21,3,2020
71477358,5.1,681.0,6594.0,56.86,63.58,62.44,2020-03-21 11:09:15,15,11,21,3,2020
80074581,0.7,5587.0,24030.2,65.04,65.09,1.4,2020-03-21 11:19:43,30,11,21,3,2020
80074580,8.4,1895.0,15914.4,60.96,64.84,69.11,2020-03-21 11:23:16,30,11,21,3,2020
71477358,4.5,694.0,6594.1,59.38,64.99,62.44,2020-03-21 11:24:15,30,11,21,3,2020
80074580,12.8,1908.0,15915.4,58.19,64.1,69.11,2020-03-21 11:53:16,60,11,21,3,2020
71477358,12.5,729.0,6594.6,48.21,63.16,62.45,2020-03-21 11:54:15,60,11,21,3,2020
80074581,0.3,5267.0,24035.6,63.95,63.97,1.4,2020-03-21 12:19:42,30,12,21,3,2020
80074580,9.4,1974.0,15916.4,60.86,64.98,69.12,2020-03-21 12:23:16,30,12,21,3,2020
71477358,5.5,536.0,6594.9,54.75,64.27,62.45,2020-03-21 12:24:15,30,12,21,3,2020
80074580,15.5,1929.0,15917.9,59.15,65.75,69.13,2020-03-21 13:08:16,15,13,21,3,2020
71477358,3.2,540.0,6595.5,58.75,63.99,62.46,2020-03-21 13:09:15,15,13,21,3,2020
80074581,429497000.0,5939.0,24042.5,60.11,60.07,1.4,2020-03-21 13:34:43,45,13,21,3,2020
71477357,4.0,1592.0,7676.4,57.28,59.49,42.43,2020-03-21 13:36:14,45,13,21,3,2020
80074580,2.0,1743.0,15918.8,57.06,58.05,69.13,2020-03-21 13:38:16,45,13,21,3,2020
71477358,2.4,532.0,6595.8,55.66,59.51,62.46,2020-03-21 13:39:15,45,13,21,3,2020
71477358,3.0,537.0,6596.3,59.94,65.0,62.46,2020-03-21 14:09:15,15,14,21,3,2020
71477358,2.2,532.0,6596.4,56.23,60.14,62.47,2020-03-21 14:24:15,30,14,21,3,2020
71438771,3.5,637.0,4369.0,54.41,59.46,20.73,2020-03-21 14:40:59,45,14,21,3,2020
71477358,3.7,531.0,6596.7,56.74,62.86,62.47,2020-03-21 14:54:15,60,14,21,3,2020
71477357,7.4,1641.0,7678.3,58.34,62.39,42.44,2020-03-21 15:21:14,30,15,21,3,2020
80074580,10.1,1812.0,15921.9,59.64,64.68,69.14,2020-03-21 15:23:16,30,15,21,3,2020
71477358,4.2,551.0,6597.0,56.92,63.64,62.47,2020-03-21 15:24:15,30,15,21,3,2020
80074580,5.8,1872.0,15922.4,57.46,60.17,69.15,2020-03-21 15:38:15,45,15,21,3,2020
71477358,2.8,532.0,6597.1,57.08,61.69,62.47,2020-03-21 15:39:14,45,15,21,3,2020
80074580,5.5,1891.0,15923.3,59.42,61.93,69.15,2020-03-21 16:08:15,15,16,21,3,2020
71477358,11.9,1006.0,6597.4,51.6,62.25,62.47,2020-03-21 16:09:14,15,16,21,3,2020
71477357,5.3,878.0,7680.1,55.37,60.9,42.44,2020-03-21 16:36:13,45,16,21,3,2020
71477358,28.1,1317.0,6597.7,47.37,63.15,62.48,2020-03-21 16:39:14,45,16,21,3,2020
80074580,7.3,1777.0,15924.7,58.22,61.62,69.16,2020-03-21 16:53:15,60,16,21,3,2020
71477358,2.7,536.0,6598.0,58.13,62.59,62.48,2020-03-21 16:54:15,60,16,21,3,2020
80074581,1.0,5489.0,24064.3,61.25,61.41,1.4,2020-03-21 17:19:42,30,17,21,3,2020
71477358,8.6,1269.0,6598.5,55.06,60.97,62.49,2020-03-21 17:24:15,30,17,21,3,2020
80074580,6.5,1770.0,15926.6,61.03,64.14,69.17,2020-03-21 17:53:15,60,17,21,3,2020
71477358,2.8,537.0,6598.8,59.15,63.74,62.49,2020-03-21 17:54:14,60,17,21,3,2020
71477358,2.0,530.0,6599.0,55.87,59.08,62.49,2020-03-21 18:09:14,15,18,21,3,2020
80074580,15.4,2054.0,15928.0,53.6,59.97,69.17,2020-03-21 18:38:15,45,18,21,3,2020
71477358,15.5,1319.0,6599.4,50.26,60.67,62.49,2020-03-21 18:39:14,45,18,21,3,2020
80074580,16.1,2006.0,15929.0,58.97,65.89,69.18,2020-03-21 19:08:15,15,19,21,3,2020
71477358,3.7,537.0,6599.7,59.84,65.62,62.5,2020-03-21 19:09:14,15,19,21,3,2020
80074580,4.8,1961.0,15929.5,61.2,63.41,69.18,2020-03-21 19:23:15,30,19,21,3,2020
80074581,1.8,5146.0,24078.1,61.68,61.94,1.4,2020-03-21 19:49:42,60,19,21,3,2020
71477358,12.4,1360.0,6600.4,54.57,62.69,62.51,2020-03-21 19:54:15,60,19,21,3,2020
71477358,8.7,1459.0,6601.1,57.16,62.73,62.51,2020-03-21 20:24:15,30,20,21,3,2020
80074580,14.4,2002.0,15932.5,57.06,63.22,69.2,2020-03-21 20:53:16,60,20,21,3,2020
71477358,10.6,1427.0,6602.3,56.13,62.2,62.52,2020-03-21 21:24:15,30,21,21,3,2020
80074580,11.6,1944.0,15934.4,58.7,63.97,69.21,2020-03-21 21:53:15,60,21,21,3,2020
71477358,3.4,554.0,6602.7,57.42,62.93,62.52,2020-03-21 21:54:14,60,21,21,3,2020
80074580,9.6,1908.0,15934.9,58.29,62.62,69.21,2020-03-21 22:08:15,15,22,21,3,2020
71477358,3.5,559.0,6603.3,56.5,61.96,62.53,2020-03-21 22:39:14,45,22,21,3,2020
80074580,9.8,1920.0,15936.3,58.23,62.66,69.22,2020-03-21 22:53:15,60,22,21,3,2020
71477358,3.6,550.0,6603.5,56.38,62.05,62.53,2020-03-21 22:54:14,60,22,21,3,2020
80074581,0.3,5469.0,24096.1,63.57,63.61,1.4,2020-03-21 23:04:42,15,23,21,3,2020
71477358,7.4,1339.0,6604.2,58.59,63.39,62.54,2020-03-21 23:39:14,45,23,21,3,2020
71477358,3.1,584.0,6604.5,57.11,61.73,62.54,2020-03-22 00:09:14,15,0,22,3,2020
80074581,429497000.0,6037.0,24106.4,64.15,64.05,1.4,2020-03-22 00:49:42,60,0,22,3,2020
71477358,4.5,609.0,6604.9,57.0,63.56,62.54,2020-03-22 00:54:14,60,0,22,3,2020
71477358,8.6,1365.0,6605.5,54.97,60.53,62.55,2020-03-22 01:24:14,30,1,22,3,2020
71477358,3.1,571.0,6606.0,55.59,60.45,62.55,2020-03-22 01:54:14,60,1,22,3,2020
80074580,2.7,1614.0,15941.9,60.09,61.49,69.24,2020-03-22 02:08:15,15,2,22,3,2020
71477358,3.5,579.0,6606.2,57.15,62.42,62.55,2020-03-22 02:09:14,15,2,22,3,2020
71477358,25.2,1369.0,6606.6,45.61,60.85,62.56,2020-03-22 02:39:14,45,2,22,3,2020
71477358,2.6,582.0,6607.1,57.1,61.13,62.56,2020-03-22 03:09:14,15,3,22,3,2020
80074581,429497000.0,6129.0,24124.7,63.27,63.14,1.41,2020-03-22 03:49:42,60,3,22,3,2020
80074580,0.9,1658.0,15944.8,61.03,61.56,69.25,2020-03-22 03:53:15,60,3,22,3,2020
71477358,3.4,591.0,6607.6,57.73,62.69,62.57,2020-03-22 03:54:14,60,3,22,3,2020
80074581,1.9,5808.0,24127.8,61.61,61.91,1.41,2020-03-22 04:19:42,30,4,22,3,2020
71477358,10.4,1382.0,6608.1,55.53,62.19,62.57,2020-03-22 04:24:14,30,4,22,3,2020
80074581,429497000.0,6034.0,24129.3,63.95,63.81,1.41,2020-03-22 04:34:41,45,4,22,3,2020
80074580,3.8,1690.0,15946.1,59.97,61.73,69.26,2020-03-22 04:38:15,45,4,22,3,2020
71477358,10.3,1408.0,6608.5,56.85,63.16,62.57,2020-03-22 04:39:14,45,4,22,3,2020
80074580,9.1,1687.0,15946.9,57.67,62.38,69.26,2020-03-22 05:08:15,15,5,22,3,2020
71477358,20.8,1348.0,6608.9,44.21,61.24,62.58,2020-03-22 05:09:14,15,5,22,3,2020
71477358,2.9,610.0,6609.4,56.8,61.06,62.58,2020-03-22 05:39:14,45,5,22,3,2020
71477357,1.9,858.0,7688.0,54.71,56.7,42.5,2020-03-22 05:51:12,60,5,22,3,2020
80074580,7.2,1734.0,15948.1,56.2,59.96,69.26,2020-03-22 05:53:14,60,5,22,3,2020
71477358,9.1,1372.0,6609.7,52.98,58.59,62.59,2020-03-22 05:54:14,60,5,22,3,2020
80074581,429497000.0,6008.0,24140.0,61.88,61.76,1.41,2020-03-22 06:19:41,30,6,22,3,2020
71477358,3.1,591.0,6610.3,57.12,61.67,62.59,2020-03-22 06:24:14,30,6,22,3,2020
80074581,0.4,6026.0,24143.0,64.05,64.12,1.41,2020-03-22 06:49:42,60,6,22,3,2020
80074580,8.4,1654.0,15949.8,60.14,64.57,69.27,2020-03-22 06:53:15,60,6,22,3,2020
71477358,4.8,604.0,6610.6,56.73,63.8,62.59,2020-03-22 06:54:14,60,6,22,3,2020
71477358,3.3,612.0,6610.8,55.98,60.76,62.59,2020-03-22 07:09:14,15,7,22,3,2020
80074581,1.6,5887.0,24147.5,63.14,63.41,1.41,2020-03-22 07:34:41,45,7,22,3,2020
80074580,13.4,1883.0,15951.1,59.04,65.46,69.27,2020-03-22 07:38:14,45,7,22,3,2020
71477358,10.1,1399.0,6611.3,57.65,64.09,62.6,2020-03-22 07:39:13,45,7,22,3,2020
80074581,429497000.0,5999.0,24150.5,60.91,60.73,1.41,2020-03-22 08:04:41,15,8,22,3,2020
80074580,0.9,1722.0,15952.0,58.97,59.22,69.28,2020-03-22 08:08:14,15,8,22,3,2020
71477358,2.5,605.0,6611.9,56.78,60.28,62.61,2020-03-22 08:09:13,15,8,22,3,2020
80074581,1.8,6046.0,24152.0,60.36,60.71,1.41,2020-03-22 08:19:41,30,8,22,3,2020
71477357,22.1,907.0,7689.1,38.19,58.19,42.5,2020-03-22 08:21:12,30,8,22,3,2020
80074580,13.5,1775.0,15952.5,56.33,62.91,69.28,2020-03-22 08:23:14,30,8,22,3,2020
71477357,4.0,872.0,7689.5,57.02,61.16,42.51,2020-03-22 08:51:12,60,8,22,3,2020
80074580,7.2,1803.0,15953.3,58.65,62.15,69.29,2020-03-22 08:53:14,60,8,22,3,2020
71477358,3.4,597.0,6612.4,56.74,61.78,62.61,2020-03-22 08:54:13,60,8,22,3,2020
71477358,7.9,2038.0,6613.0,58.26,61.61,62.62,2020-03-22 09:24:13,30,9,22,3,2020
80074581,0.0,5537.0,24159.3,62.35,62.33,1.41,2020-03-22 09:34:41,45,9,22,3,2020
80074581,0.8,5599.0,24162.0,64.58,64.7,1.41,2020-03-22 10:04:41,15,10,22,3,2020
80074580,11.3,1862.0,15955.7,59.76,64.87,69.3,2020-03-22 10:08:14,15,10,22,3,2020
71477358,11.5,1390.0,6613.9,57.18,64.77,62.63,2020-03-22 10:09:13,15,10,22,3,2020
80074580,8.7,1703.0,15956.6,57.08,62.06,69.3,2020-03-22 10:38:14,45,10,22,3,2020
71477358,1.6,143.0,6614.4,49.97,60.01,62.63,2020-03-22 10:39:13,45,10,22,3,2020
80074581,1.7,6037.0,24166.4,63.14,63.32,1.41,2020-03-22 10:49:41,60,10,22,3,2020
80074580,10.3,1696.0,15957.0,58.47,63.72,69.31,2020-03-22 10:53:14,60,10,22,3,2020
80074581,0.1,6242.0,24169.5,59.14,59.17,1.41,2020-03-22 11:19:41,30,11,22,3,2020
